Pfr_ID,HOF,Age,All_Pro,Pro_Bowl,First_Team,G,Cmp,Pass_Att,Pass_Yds,Pass_TD,Pass_Int,Rush_Att,Rush_Yds,Rush_TDs,Rec,Rec_Yds,Rec_TDs,Tackles,Def_Int,Sacks
KerlJe00,No,22,0,0,1,84,2,4,83,0,0,18,133,0,222,2649,12,4,,
HineJe00,No,23,0,0,0,10,,,,,,,,,,,,3,,
JernJe00,No,22,0,0,0,34,,,,,,4,61,1,38,391,2,3,,
PoweJe00,No,24,0,0,0,28,,,,,,,,,,,,12,,1
SmitJi03,No,23,0,0,3,72,,,,,,,,,,,,193,8,1
WilsJi00,No,25,0,0,1,73,,,,,,,,,,,,163,5,3
BarkJo00,No,22,0,0,3,79,,,,,,,,,,,,3,,
MoffJo00,No,24,0,0,1,19,,,,,,,,,,,,,,
CulbJo00,No,23,0,0,0,,,,,,,,,,,,,,,
PatrJo00,No,23,0,0,0,37,,,,,,,,,,,,62,1,1.5
WhitJo01,No,23,0,0,0,19,,,,,,20,72,0,1,-3,0,6,,
MoutJo00,No,23,0,0,0,3,,,,,,,,,,,,1,,
BaldJo00,No,22,0,0,0,33,,,,,,,,,44,607,2,2,,
NelsJo01,No,23,0,0,0,2,,,,,,,,,,,,6,1,
CameJo00,No,23,0,1,3,66,,,,,,,,,173,2046,14,1,,
TodmJo00,No,21,0,0,0,56,,,,,,118,509,3,40,314,2,10,,
ThomJo01,No,22,0,0,0,52,,,,,,,,,,,,54,1,
VandJu00,No,23,0,0,0,17,,,,,,,,,,,,,,
JoneJu02,No,22,1,3,5,75,,,,,,14,94,0,475,7306,39,6,,
ThomJu00,No,23,0,2,3,57,,,,,,,,,185,2018,33,5,,
CaseJu00,No,21,0,1,6,90,,,,,,,,,,,,210,,31
HousJu00,No,22,1,4,5,71,,,,,,,,,,,,225,3,56
RogeJu00,No,23,0,0,0,43,,,,,,,,,,,,66,3,
WrigK.00,No,22,0,0,6,86,,,,,,,,,,,,372,1,10.5
KlugKa00,No,23,0,0,0,91,,,,,,,,,1,9,0,72,,20
PilaKe00,No,23,0,0,0,20,,,,,,1,17,0,2,42,1,5,,
WillKe04,No,23,0,0,1,2,,,,,,,,,,,,,,
ShepKe00,No,23,0,0,3,87,,,,,,,,,,,,225,,3
HuntKe00,No,23,0,0,0,45,0,0,0,0,0,263,1204,7,27,268,0,6,,
ElliKe01,No,23,0,0,0,56,,,,,,,,,,,,34,,1
LindKo00,No,22,0,0,0,,,,,,,,,,,,,,,
DurhKr00,No,23,0,0,1,27,,,,,,,,,55,699,3,2,,
RudoKy00,No,21,0,1,6,75,,,,,,,,,230,2249,27,3,,
KendLa00,No,23,0,0,6,87,,,,,,1,-8,0,191,2002,16,6,,
GuyxLa00,No,21,0,0,0,61,,,,,,,,,,,,63,,6.5
WilsLa01,No,23,0,0,0,,,,,,,,,,,,,,,
LeviLa00,No,23,0,0,0,7,,,,,,,,,,,,3,,
SmitLe00,No,23,0,0,3,75,,,,,,,,,38,243,4,4,,
ZiemLe00,No,22,0,0,0,6,,,,,,,,,,,,,,
HankLe00,No,22,0,0,0,41,,,,,,2,5,0,107,1408,9,,,
StocLu00,No,23,0,0,3,66,,,,,,,,,47,378,2,7,,
SmitMa02,No,22,0,0,2,82,,,,,,,,,,,,233,4,6
WillMa01,No,23,0,0,0,4,,,,,,,,,,,,1,,
DareMa00,No,21,1,2,5,80,,,,,,,,,,,,183,,32
CannMa00,No,23,0,0,0,74,,,,,,,,,,,,1,,
GilbMa00,No,23,0,0,4,71,,,,,,,,,,,,4,,
GilcMa00,No,22,0,0,4,88,,,,,,,,,,,,282,10,3
IngrMa01,No,21,0,1,2,72,,,,,,870,3770,28,132,920,3,3,,
LegrMa00,No,22,0,0,0,,,,,,,,,,,,,,,
CartMa01,No,21,0,0,0,,,,,,,,,,,,,,,
WhitMa01,No,23,0,0,0,5,,,,,,,,,,,,,,
WilsMa01,No,23,0,0,0,38,,,,,,,,,,,,25,,5
AustMa00,No,22,0,0,0,26,,,,,,,,,,,,17,,
FostMa00,No,22,0,0,4,81,,,,,,,,,,,,312,5,6
BoshMa00,No,23,0,0,0,90,,,,,,,,,,,,16,,
HurtMa00,No,24,0,0,1,21,,,,,,,,,,,,3,,
JaspMi00,No,24,0,0,0,,,,,,,,,,,,,,,
PersMi00,No,23,0,0,1,31,,,,,,,,,,,,,,
BakeMi00,No,24,0,0,0,,,,,,,,,,,,,,,
MohaMi00,No,23,0,0,0,26,,,,,,,,,,,,42,1,
PounMi00,No,22,0,3,5,77,,,,,,,,,,,,4,,
LeshMi00,No,21,0,0,1,17,,,,,,217,807,9,34,214,0,1,,
RaymMi00,No,24,0,0,0,32,,,,,,,,,,,,34,1,
WilkMu00,No,21,0,1,5,86,,,,,,,,,,,,206,1,39
BussNa00,No,22,0,0,0,1,,,,,,,,,,,,,,
IrviNa00,No,23,0,0,1,62,,,,,,,,,,,,78,,3
SoldNa00,No,23,0,0,4,76,,,,,,,,,0,0,0,5,,
EndeNa00,No,23,0,0,0,,,,,,,,,,,,,,,
FairNi00,No,23,0,0,3,71,,,,,,,,,,,,99,,18.5
PaulNi00,No,22,0,0,0,68,,,,,,2,6,0,55,762,2,21,,
FranOr00,No,23,0,0,6,83,,,,,,,,,,,,4,,
MareOw00,No,22,0,0,0,24,,,,,,4,8,0,5,31,0,3,,
PetePa00,No,21,3,5,6,90,1,1,17,0,0,7,34,0,10,64,0,258,19,2
McPhPe00,No,22,0,0,1,78,,,,,,,,,,,,110,1,25
TaylPh00,No,23,0,0,2,44,,,,,,,,,,,,69,,7
AmukPr00,No,22,0,0,4,63,,,,,,,,,,,,251,7,
SturQu00,No,22,0,0,0,,,,,,,,,,,,,,,
CartQu01,No,23,0,0,1,30,,,,,,,,,,,,64,,2
MoorRa00,No,21,0,0,3,64,,,,,,,,,,,,181,9,1
CobbRa00,No,21,0,1,2,77,0,1,0,0,0,50,335,0,354,4395,34,5,,
DowlRa00,No,23,0,0,0,12,,,,,,,,,,,,8,,
GordRi00,No,24,0,0,0,35,,,,,,,,,4,14,1,18,,
SherRi00,No,23,3,3,6,90,,,,,,,,,,,,248,30,1
ElmoRi00,No,23,0,0,0,,,,,,,,,,,,,,,
StanRi00,No,24,0,0,0,,,,,,,,,,,,,,,
HousRo01,No,23,0,0,2,65,,,,,,1,1,0,109,1166,1,8,,
QuinRo00,No,21,1,2,3,79,,,,,,,,,,,,153,,53
SandRo00,No,21,0,0,0,1,,,,,,,,,,,,,,
CarmRo00,No,23,0,0,0,19,,,,,,,,,,,,22,,
IssaRo00,No,22,0,0,0,3,,,,,,,,,,,,,,
HudsRo00,No,22,0,0,4,74,,,,,,,,,,,,3,,
JohnRo05,No,23,0,0,0,,,,,,,,,,,,,,,
HomaRo00,No,24,0,0,0,,,,,,,,,,,,,,,
HeluRo00,No,22,0,0,0,57,,,,,,272,1171,7,138,1227,4,8,,
KerrRy00,No,23,0,1,6,91,,,,,,,,,,,,235,2,56.5
MallRy00,No,23,0,0,0,17,179,324,1762,7,9,21,1,1,,,,,,
TaylRy00,No,23,0,0,0,59,,,,,,,,,8,45,1,15,,
WhalRy00,No,22,0,0,0,17,,,,,,,,,11,80,0,2,,
WillRy00,No,21,0,0,0,5,,,,,,58,164,0,7,44,0,,,
AchoSa00,No,23,0,0,2,76,,,,,,,,,,,,136,3,14
McKnSc00,No,23,0,0,0,,,,,,,,,,,,,,,
BannSh00,No,22,0,0,0,,,,,,,,,,,,,,,
VereSh00,No,22,0,0,0,61,,,,,,309,1314,8,174,1592,11,3,,
WrigSh00,No,24,0,0,2,61,,,,,,,,,,,,191,1,
ChapSh00,No,23,0,0,0,6,,,,,,,,,2,15,0,,,
KeoxSh00,No,23,0,0,1,51,,,,,,1,8,0,,,,69,3,
FuaxSi00,No,23,0,0,1,40,,,,,,,,,,,,15,,
HaviSt00,No,23,0,0,1,28,,,,,,13,29,1,25,171,1,11,,
WisnSt01,No,22,0,0,5,87,,,,,,,,,,,,3,,
BurtSt00,No,21,0,0,0,19,,,,,,1,-9,0,15,149,1,1,,
PaeaSt00,No,23,0,0,3,76,,,,,,,,,,,,73,,13.5
SchiSt00,No,23,0,0,0,26,,,,,,,,,,,,,,
RidlSt00,No,22,0,0,1,62,,,,,,688,2914,22,27,144,0,1,,
YateT.00,No,24,0,0,0,18,132,227,1534,6,8,23,56,1,,,,2,,
JoneTa00,No,23,0,0,0,60,,,,,,44,183,0,15,214,1,29,,
DossTa00,No,22,0,0,0,35,,,,,,,,,26,428,1,1,,
McClTe00,No,23,0,0,2,58,,,,,,,,,,,,53,,3.5
YounTi00,No,22,0,0,2,26,,,,,,4,31,0,81,990,10,2,,
CampTo00,No,24,0,0,0,44,,,,,,,,,,,,27,,
SmitTo02,No,22,0,0,5,89,,,,,,7,48,0,263,4497,36,6,,
SashTy00,No,23,0,0,0,23,,,,,,,,,,,,17,,
TaylTy00,No,22,0,1,2,38,442,710,5169,30,12,194,1105,9,2,10,0,1,,
SmitTy00,No,20,1,3,5,88,,,,,,,,,,,,3,,
BrowVi00,No,22,0,0,1,38,,,,,,,,,73,941,3,2,,
GreeVi00,No,23,0,0,1,79,,,,,,2,3,0,53,590,2,11,,
MillVo00,No,22,2,4,6,82,,,,,,,,,,,,239,1,69.5
RackWi01,No,21,0,0,2,26,,,,,,,,,,,,5,,
ClayZa00,No,23,0,0,0,3,,,,,,,,,,,,2,,
WillZa00,No,22,0,0,0,,,,,,,,,,,,,,,
EddsA.99,No,23,0,0,0,17,,,,,,,,,,,,4,,
HernAa00,No,20,0,0,2,38,,,,,,9,97,0,175,1956,18,,,
TracAd99,No,23,0,0,0,16,,,,,,,,,,,,5,,1
OwusAk99,No,22,0,0,0,15,,,,,,,,,,,,12,,
WoodAl99,No,23,0,0,1,76,,,,,,,,,,,,52,,3.5
CarrAl99,No,23,0,0,0,59,,,,,,,,,,,,39,,4
VernAl99,No,21,0,1,4,104,,,,,,,,,,,,331,14,0.5
SpieAm99,No,22,0,0,2,35,,,,,,,,,,,,113,5,1
RobeAn00,No,22,0,0,2,98,,,,,,9,77,0,238,2850,14,9,,
QuarAn00,No,21,0,0,2,60,,,,,,,,,89,940,6,4,,
DaviAn27,No,20,0,0,4,72,,,,,,,,,,,,2,,
DixoAn00,No,23,0,0,0,96,,,,,,274,934,11,23,140,0,8,,
McCoAn00,No,22,0,0,1,42,,,,,,,,,31,437,3,2,,
BrowAn04,No,22,2,4,5,97,3,5,35,1,1,31,119,0,608,8091,48,13,,
EdwaAr00,No,22,0,0,0,41,2,3,11,0,0,3,12,0,6,131,0,,,
BennAr00,No,22,0,0,2,47,,,,,,15,44,0,64,978,6,5,,
JoneAr22,No,24,0,0,1,61,,,,,,,,,,,,98,,10
MoatAr00,No,22,0,0,3,102,,,,,,,,,,,,110,,16.5
LaneAu99,No,22,0,0,1,30,,,,,,,,,,,,46,,3
SpitAu99,No,23,0,0,0,55,,,,,,,,,,,,11,,
TateBe00,No,22,0,0,0,51,,,,,,545,2382,14,69,356,0,3,,
DeadBr99,No,23,0,0,0,60,,,,,,,,,,,,43,,5.5
GheeBr99,No,23,0,0,0,29,,,,,,,,,,,,10,1,
GrahBr99,No,22,0,0,2,90,,,,,,,,,,,,161,,28.5
LaFeBr00,No,23,0,0,3,97,0,1,0,0,0,11,130,0,311,4272,24,5,,
SpikBr99,No,23,0,0,4,75,,,,,,,,,,,,209,2,2
,No,,0,0,0,,,,,,,,,,,,,,,
PricBr99,No,21,0,0,1,20,,,,,,,,,,,,22,,3
EldrBr00,No,23,0,0,1,27,,,,,,,,,14,84,0,1,,
CampBr20,No,22,0,0,0,19,,,,,,,,,,,,,,
BulaBr20,No,21,0,0,6,74,,,,,,,,,,,,2,,
SpilC.00,No,23,0,1,3,87,,,,,,708,3446,12,197,1477,9,2,,
WilsC.98,No,23,0,0,0,79,,,,,,,,,,,,78,,6.5
ThomCa99,No,23,0,0,2,95,,,,,,,,,,,,79,1,7.5
ShefCa99,No,22,0,0,0,17,,,,,,,,,,,,5,,
DunlCa99,No,21,0,1,4,96,,,,,,,,,,,,205,1,54.5
MitcCa00,No,22,0,0,0,16,,,,,,1,9,0,3,31,0,3,,
,No,,0,0,0,,,,,,,,,,,,,,,
BrowCh28,No,23,0,0,1,54,,,,,,,,,,,,1,,
,No,,0,0,0,,,,,,,,,,,,,,,
CookCh99,No,23,0,0,2,40,,,,,,,,,,,,104,,1
DeGeCh20,No,23,0,0,0,8,,,,,,,,,,,,1,,
,No,,0,0,0,,,,,,,,,,,,,,,
ScotCh23,No,23,0,0,0,39,,,,,,,,,,,,,,
HarbCl00,No,23,0,0,2,93,,,,,,,,,114,1170,8,5,,
GeatCl99,No,22,0,0,0,40,,,,,,,,,,,,16,,1
GrimCo99,No,23,0,0,1,23,,,,,,,,,,,,47,2,
McCoCo00,No,24,0,0,2,34,508,842,5586,26,23,118,420,2,2,8,0,2,,
PeteCo00,No,22,0,0,3,80,,,,,,,,,,,,107,1,11
WootCo99,No,23,0,0,0,60,,,,,,,,,,,,65,,12
ButlCr99,No,23,0,0,0,45,,,,,,,,,,,,21,,
WillDa04,No,22,0,0,1,57,,,,,,1,5,0,107,1327,5,,,
LeFeDa00,No,23,0,0,0,,,,,,,,,,,,,,,
WillDa99,No,23,0,0,5,96,,,,,,,,,,,,152,1,3.5
Teo-Da99,No,23,0,0,2,39,,,,,,,,,,,,37,,5
BattDa99,No,22,0,0,0,16,,,,,,,,,,,,11,,0.5
SmitDA99,No,22,0,0,1,30,,,,,,,,,,,,8,,
StucDa20,No,23,0,1,0,83,,,,,,,,,,,,44,,1
SharDa01,No,22,0,0,1,47,,,,,,,,,,,,102,1,1
WashDa99,No,23,0,1,4,59,,,,,,,,,,,,325,6,18
GettDa00,No,23,0,0,1,17,,,,,,3,2,0,37,508,3,3,,
,No,,0,0,0,,,,,,,,,,,,,,,
ReedDa00,No,23,0,0,0,36,,,,,,2,31,0,6,68,0,2,,
EppsDe00,No,22,0,0,0,6,,,,,,,,,1,9,0,,,
KariDe00,No,23,0,0,0,33,,,,,,110,341,0,18,129,0,1,,
WatsDe99,No,22,0,0,0,83,,,,,,,,,,,,77,1,3
ThomDe03,No,22,0,3,5,95,0,1,0,0,0,3,6,0,511,7299,52,6,,
,No,,0,0,0,,,,,,,,,,,,,,,
PittDe00,No,25,0,0,0,60,,,,,,,,,187,1774,11,3,,
MorgDe99,No,21,0,0,6,86,,,,,,,,,,,,165,,35.5
McCoDe99,No,23,0,1,7,101,,,,,,,,,,,,399,18,2
DaviDe99,No,23,0,0,0,16,,,,,,,,,,,,10,,1
McClDe00,No,22,0,1,0,89,,,,,,250,1042,2,236,1993,7,5,,
BryaDe01,No,21,1,2,5,92,,,,,,5,1,0,445,6375,64,5,,
BrisDe00,No,21,0,0,0,25,,,,,,1,1,0,43,502,7,3,,
FranDo99,No,22,0,0,0,52,,,,,,,,,,,,37,3,
ButlDo99,No,21,0,0,5,79,,,,,,,,,,,,289,3,7
DickDo00,No,22,0,0,0,24,,,,,,1,-8,0,11,151,0,,,
WortDo99,No,23,0,0,0,8,,,,,,,,,,,,2,,
WilsE.99,No,22,0,0,0,2,,,,,,,,,,,,1,,
MitcEa99,No,23,0,0,2,94,,,,,,,,,,,,123,,5.5
ThomEa99,No,21,3,5,7,106,,,,,,,,,0,0,0,405,23,
DickEd00,No,23,0,0,4,102,,,,,,,,,147,1520,11,6,,
WangEd20,No,23,0,0,0,6,,,,,,,,,,,,,,
SandEm00,No,23,0,1,4,97,1,1,15,0,0,13,102,0,392,5237,29,5,,
BerrEr99,No,21,2,4,5,80,,,,,,,,,,,,343,12,5.5
,No,,0,0,0,,,,,,,,,,,,,,,
DeckEr00,No,23,0,0,5,95,0,1,0,0,0,1,1,0,385,5253,52,7,,
NorwEr99,No,22,0,0,0,28,,,,,,,,,,,,6,,1
OlseEr20,No,22,0,0,0,23,,,,,,,,,,,,,,
LoriEr99,No,23,0,0,1,66,,,,,,3,4,0,39,220,2,3,,
SimsEu99,No,24,0,0,1,93,,,,,,,,,,,,94,2,11
GrifEv99,No,22,0,1,3,101,,,,,,,,,,,,144,1,46
OnobFe00,No,23,0,0,0,4,,,,,,,,,2,15,0,,,
GrahGa00,No,24,0,0,2,60,,,,,,,,,100,1059,10,1,,
AtkiGe99,No,22,2,4,6,99,,,,,,,,,,,,153,,47.5
SelvGe99,No,23,0,0,2,80,,,,,,,,,,,,105,,14
McCoGe99,No,22,1,4,5,88,,,,,,,,,,,,157,,39.5
TateGo00,No,22,0,1,5,101,1,1,23,1,0,32,138,0,411,4956,27,4,,
HardGr99,No,22,0,1,4,75,,,,,,,,,,,,165,1,40
DaviHa21,No,23,0,0,0,1,,,,,,,,,,,,,,
WaltJ.20,No,23,0,0,3,56,,,,,,,,,,,,1,,
FordJa01,No,23,0,0,1,38,,,,,,19,201,2,57,848,3,7,,
McClJa20,No,22,0,0,0,25,,,,,,,,,,,,,,
BestJa00,No,21,0,0,1,22,0,1,0,0,0,255,945,6,85,774,3,1,,
ChanJa98,No,23,0,0,1,54,,,,,,,,,,,,114,3,1
WallJa99,No,22,0,0,0,2,,,,,,,,,,,,,,
StarJa00,No,24,0,0,0,73,,,,,,595,2461,9,120,990,6,1,,
KonzJa00,No,24,0,0,0,1,,,,,,,,,,,,,,
KirlJa99,No,23,0,0,0,1,,,,,,,,,,,,,,
OdriJa99,No,22,0,0,3,87,,,,,,,,,,,,136,1,23
VeldJa20,No,23,0,0,5,93,,,,,,,,,,,,8,,
FoxxJa20,No,22,0,0,1,37,,,,,,,,,,,,1,,
PierJa99,No,21,1,2,5,93,,,,,,,,,,,,255,2,47
WoriJa99,No,22,0,0,1,73,,,,,,,,,,,,129,1,25.5
ArenJa99,No,22,0,0,1,69,,,,,,4,17,1,,,,130,2,5
OwenJe20,No,23,0,0,0,1,,,,,,,,,,,,,,
WareJe99,No,24,0,0,0,8,,,,,,,,,,,,1,1,
CunnJe99,No,22,0,0,1,38,,,,,,,,,,,,43,,3.5
GresJe00,No,22,0,2,6,99,,,,,,,,,315,3122,26,4,,
MurpJe99,No,23,0,0,0,33,,,,,,,,,,,,22,1,
HughJe99,No,22,0,0,3,98,,,,,,,,,,,,158,,35
DrayJi00,No,23,0,0,3,91,,,,,,,,,56,605,3,1,,
ClauJi00,No,23,0,0,1,22,255,472,2520,7,14,37,102,0,,,,1,,
GrahJi00,No,23,1,3,5,99,,,,,,1,3,0,479,5996,57,5,,
WebbJM20,No,22,0,0,4,79,,,,,,,,,,,,1,,
HadeJo99,No,21,0,2,4,85,,,,,,,,,,,,285,19,2
HawlJo20,No,21,0,0,2,81,,,,,,,,,0,0,0,4,,
McKnJo00,No,22,0,0,0,41,,,,,,113,505,0,23,241,2,2,,
WebbJo00,No,23,0,0,0,64,88,152,853,3,5,42,272,4,8,61,0,4,,
ConnJo00,No,23,0,0,1,62,,,,,,27,108,2,12,84,1,2,,
JerrJo20,No,24,0,0,5,99,,,,,,,,,,,,4,,
SkelJo00,No,22,0,0,0,20,320,602,3707,15,25,42,182,0,,,,1,,
AsamJo20,No,22,0,0,4,75,,,,,,,,,,,,4,,
CromJo00,No,23,0,0,0,,,,,,,,,,,,,,,
DwyeJo00,No,21,0,0,0,38,,,,,,246,1022,3,29,184,0,,,
PughJo99,No,22,0,0,0,44,,,,,,,,,,,,34,2,1
ShipJo00,No,24,0,0,0,24,,,,,,,,,79,858,4,1,,
CalvJo99,No,23,0,0,0,12,,,,,,,,,,,,,,
HullJo99,No,23,0,0,0,39,,,,,,,,,,,,11,,
MoorJo99,No,22,0,0,0,3,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
ChanKa99,No,22,0,4,5,94,,,,,,,,,,,,373,11,2
JackKa99,No,22,0,0,6,94,,,,,,,,,,,,324,13,
ConnKa99,No,23,0,0,3,78,,,,,,,,,,,,198,,2
ClayKe99,No,23,0,0,0,36,,,,,,,,,,,,18,,
LewiKe00,No,22,0,0,6,90,,,,,,,,,,,,232,9,
MeieKe00,No,23,0,0,0,12,,,,,,,,,0,0,0,,,
ThomKe99,No,24,0,0,0,9,,,,,,,,,,,,20,,
MisiKo99,No,23,0,0,6,84,,,,,,,,,,,,253,,12
ColeKu99,No,22,0,0,4,99,,,,,,,,,,,,282,19,1
,No,,0,0,0,,,,,,,,,,,,,,,
WillKy01,No,22,0,0,0,39,,,,,,8,76,0,47,574,4,2,,
WilsKy99,No,23,0,0,1,95,,,,,,,,,,,,164,4,1
HousLa99,No,23,0,0,4,90,,,,,,,,,,,,217,1,25.5
AsanLa99,No,22,0,0,0,39,,,,,,,,,,,,49,1,
HartLa99,No,23,0,0,0,14,,,,,,,,,,,,5,,1.5
BrowLe00,No,23,0,0,0,1,2,3,24,0,1,,,,,,,,,
JoseLi99,No,21,0,0,6,92,,,,,,,,,,,,208,,15.5
WrigMa99,No,22,0,0,3,75,,,,,,,,,,,,240,9,
MariMa00,No,23,0,1,0,65,,,,,,1,4,0,27,324,0,1,,
EaslMa00,No,22,0,0,0,42,,,,,,,,,3,71,1,29,1,
GilyMa00,No,23,0,0,0,19,,,,,,,,,8,78,0,1,,
JohnMa99,No,22,0,0,0,5,,,,,,,,,,,,5,,
NewhMa20,No,22,0,0,3,81,,,,,,,,,,,,1,,
DodgMa99,No,23,0,0,0,16,,,,,,1,0,0,,,,,,
TennMa20,No,23,0,0,0,36,,,,,,,,,0,0,0,,,
PounMa20,No,21,2,4,5,73,,,,,,,,,1,0,0,3,,
HoomMi00,No,22,0,0,3,73,,,,,,1,0,0,51,594,7,,,
ShulMi01,No,23,0,0,0,10,,,,,,,,,2,44,0,1,,
IupaMi20,No,23,1,4,6,97,,,,,,,,,1,10,0,5,,
JohnMi23,No,23,0,0,0,18,,,,,,,,,1,1,1,,,
KafkMi00,No,23,0,0,0,4,11,16,107,0,2,3,0,0,,,,,,
NealMi99,No,23,0,0,2,68,,,,,,,,,,,,100,1,19
WillMi04,No,23,0,0,3,63,1,1,28,0,0,1,3,0,223,3089,26,10,,
PetrMi20,No,23,0,0,0,27,,,,,,,,,,,,,,
HardMo00,No,23,0,0,0,23,,,,,,153,537,1,16,138,0,,,
BurnMo99,No,21,0,0,5,84,,,,,,,,,,,,434,8,7.5
LewiMy99,No,22,0,0,0,28,,,,,,,,,,,,18,,
,No,,0,0,0,,,,,,,,,,,,,,,
AlleNa99,No,22,0,0,5,87,,,,,,,,,,,,266,11,4
ByhaNa00,No,22,0,0,0,29,,,,,,,,,11,83,1,2,,
TripNa99,No,23,0,0,0,8,,,,,,,,,,,,4,,
BowmNa99,No,22,4,3,4,84,,,,,,,,,,,,505,4,12.5
SuhxNd99,No,23,3,4,7,104,,,,,,,,,,,,245,1,47
CarrNo00,No,23,0,0,4,95,,,,,,,,,,,,205,8,3
SchoOB99,No,23,0,0,2,84,,,,,,,,,,,,102,,15.5
HudsOt20,No,24,0,0,0,,,,,,,,,,,,,,,
AngePa99,No,23,0,0,2,54,,,,,,,,,,,,184,2,2.5
RobiPa99,No,23,0,0,1,81,,,,,,,,,,,,212,10,1
CoxxPe99,No,23,0,0,3,80,,,,,,,,,,,,183,10,
RilePe00,No,22,0,0,4,85,,,,,,,,,,,,276,3,9.5
AdamPh00,No,22,0,0,0,78,,,,,,,,,,,,99,5,
DillPh99,No,23,0,0,0,7,,,,,,,,,,,,,,
StanR.00,No,22,0,0,0,46,,,,,,,,,,,,39,2,
HareRa00,No,23,0,0,0,6,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
StepRe22,No,23,0,0,0,,,,,,,,,,,,,,,
CurrRe99,No,21,0,0,0,9,,,,,,,,,,,,,,
JoneRe99,No,22,0,1,5,94,,,,,,,,,,,,421,16,9
MathRi99,No,23,0,0,0,91,,,,,,,,,,,,63,,4
SappRi99,No,23,0,0,0,17,,,,,,,,,,,,3,,
CoopRi00,No,23,0,0,3,88,,,,,,0,18,0,169,2418,18,5,,
GronRo00,No,21,3,4,5,87,,,,,,1,2,1,405,6095,68,2,,
JohnRo99,No,23,0,0,0,15,,,,,,,,,,,,13,1,
McClRo98,No,22,0,0,0,75,,,,,,,,,,,,178,4,2.5
MuckRo99,No,23,0,0,0,21,,,,,,,,,,,,,,
SaffRo20,No,22,0,0,5,78,,,,,,,,,,,,4,,
McClRo00,No,21,0,0,5,65,,,,,,,,,,,,292,4,9.5
OkunRu20,No,22,0,1,7,82,,,,,,,,,,,,2,,
SmitRu01,No,23,0,0,0,3,23,45,234,0,4,,,,,,,,,
DImpRy00,No,23,0,0,0,12,,,,,,,,,2,7,0,,,
MathRy00,No,22,0,1,4,83,,,,,,1131,5027,36,177,1350,3,3,,
BradSa00,No,22,0,0,5,73,1626,2640,17205,90,55,134,283,2,1,5,0,2,,
YounSa21,No,23,0,0,0,60,,,,,,,,,,,,,,
,No,,0,0,0,,,,,,,,,,,,,,,
CanfSe00,No,24,0,0,0,,,,,,,,,,,,,,,
LeexSe99,No,24,0,1,4,71,,,,,,,,,,,,335,12,2.5
LissSe99,No,23,0,0,0,69,,,,,,,,,,,,78,1,6.5
WeatSe99,No,22,0,0,2,65,,,,,,,,,,,,246,2,8
CapeSe20,No,24,0,0,0,3,,,,,,,,,,,,,,
KindSe99,No,23,0,0,0,3,,,,,,,,,,,,1,,
SchiSh99,No,24,0,0,0,37,1,1,-8,0,0,,,,,,,,,
LauvSh20,No,22,0,0,5,81,,,,,,,,,,,,1,,
SmitSh22,No,23,0,0,0,36,,,,,,,,,,,,,,
McMaSh99,No,22,0,0,0,88,,,,,,,,,,,,34,1,
SylvSt99,No,22,0,0,0,50,,,,,,,,,,,,10,,
BrowSt99,No,23,0,0,1,55,,,,,,,,,,,,98,8,1
ThomSy99,No,23,0,0,0,13,,,,,,,,,,,,12,2,
WardT.99,No,23,0,2,7,91,,,,,,,,,,,,397,8,8.5
MaysTa99,No,22,0,0,0,80,,,,,,,,,,,,74,,1
PricTa00,No,22,0,0,0,6,,,,,,,,,5,80,0,,,
LarsTe20,No,23,0,0,3,95,,,,,,,,,,,,2,,
AustTe00,No,22,0,0,0,18,,,,,,,,,15,184,0,2,,
CodyTe99,No,22,0,0,1,57,,,,,,,,,,,,46,,
GibsTh99,No,22,0,0,0,4,,,,,,,,,,,,,,
WelcTh20,No,23,0,0,0,27,,,,,,,,,,,,,,
TeboTi00,No,23,0,0,1,35,173,361,2422,17,9,197,989,12,0,0,0,,,
ToonTi00,No,25,0,0,0,,,,,,,,,,,,,,,
GerhTo00,No,23,0,0,0,82,,,,,,397,1675,7,100,809,3,8,,
MoeaTo00,No,23,0,0,2,48,,,,,,,,,91,1201,6,1,,
PikeTo00,No,24,0,0,0,1,6,12,47,0,0,,,,,,,,,
TrouTo00,No,21,0,0,0,21,,,,,,,,,,,,17,,
GoetTr99,No,23,0,0,0,16,,,,,,,,,,,,5,,
WillTr21,No,22,0,4,6,93,,,,,,,,,,,,8,,
LindTr99,No,24,0,0,0,11,,,,,,,,,,,,18,1,
HollTr00,No,24,0,0,0,33,,,,,,1,7,0,2,17,0,,,
AluaTy99,No,23,0,0,5,104,,,,,,1,0,0,2,19,0,162,,17
DucaVl20,No,22,0,0,1,82,,,,,,,,,,,,,,
McFaWa99,No,23,0,0,0,4,,,,,,,,,,,,5,,
ThurWa99,No,23,0,0,1,52,,,,,,,,,,,,119,4,3
YounWi99,No,25,0,0,2,88,,,,,,,,,,,,114,1,29
RobiZa00,No,24,0,0,0,,,,,,,,,,,,,,,
BeadZa20,No,23,0,1,7,106,,,,,,,,,0,0,0,2,,
MeskZo99,No,24,0,0,0,56,,,,,,,,,,,,,,
ShipA.20,No,23,0,0,2,67,,,,,,,,,,,,,,
